MaizeGDB: Details of Map Genetic 9
Locus	Coordinate	Bin	B73 RefGen_v3_gene_model	B73 RefGen_v3_chr	B73 RefGen_v3_start	B73 RefGen_v3_end	Zm-B73-REFERENCE-GRAMENE-4.0_gene_model	Zm-B73-REFERENCE-GRAMENE-4.0_chr	Zm-B73-REFERENCE-GRAMENE-4.0_start	Zm-B73-REFERENCE-GRAMENE-4.0_end	Zm-B73-REFERENCE-NAM-5.0_gene_model	Zm-B73-REFERENCE-NAM-5.0_chr	Zm-B73-REFERENCE-NAM-5.0_start	Zm-B73-REFERENCE-NAM-5.0_end	Zm-Mo17-REFERENCE-CAU-1.0_gene_model	Zm-Mo17-REFERENCE-CAU-1.0_chr	Zm-Mo17-REFERENCE-CAU-1.0_start	Zm-Mo17-REFERENCE-CAU-1.0_end	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_gene_model	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_chr	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_start	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_end	Sequence
mads76	79.22		GRMZM2G070034	Chr9	125606160	125639409	Zm00001d047356	Chr9	127436185	127437918	Zm00001eb393670	chr9	131078281	131105203									
prx104	79.23		GRMZM2G149273	Chr9	125686151	125687468	Zm00001d047358	Chr9	127484762	127486235	Zm00001eb393680	chr9	131152014	131153679									
abi38	79.24		GRMZM2G142999	Chr9	125822461	125823598	Zm00001d047359	Chr9	127613899	127614732	Zm00001eb393690	chr9	131280885	131282501									
Zm00001d047366	79.24		GRMZM2G462537	Chr9	126062937	126069427	Zm00001d047366	Chr9	127833105	127846903													
sdg36	79.24		GRMZM2G043980	Chr9	126096584	126104093	Zm00001d047367	Chr9	127876088	127883287	Zm00001eb393760	chr9	131542919	131550755									
umc38c	79.25																						
prh107	79.25		GRMZM2G009163	Chr9	126157039	126161234	Zm00001d000391	B73V4_ctg41	6448	10639	Zm00001eb393810	chr9	131600513	131604748									
cl10456_1b	79.26		GRMZM2G170843	Chr9	126274883	126281328	Zm00001d047373	Chr9	128051621	128058240	Zm00001eb393840	chr9	131718759	131725412									
es4	79.26		GRMZM2G009359	Chr9	126170000	126170583	Zm00001d000392	B73V4_ctg41	19480	19755	Zm00001eb393820	chr9	131613496	131614063									
es2	79.26		GRMZM2G128301	Chr9	126256594	126257200	Zm00001d047372	Chr9	128017173	128017448	Zm00001eb393830	chr9	131684211	131684822									
pc326	79.27		GRMZM2G123709	Chr9	126453735	126456483	Zm00001d047382	Chr9	128261281	128263941	Zm00001eb393900	chr9	131928707	131931455									
gst57	79.27		GRMZM2G350783	Chr9	126510795	126512098	Zm00001d047379	Chr9	128204113	128205383													
miR171d	79.27		zma-MIR171d	Chr9	126503125	126503245	zma-MIR171d	Chr9	128212960	128213080													
prh45	79.33		GRMZM2G108309	Chr9	126595252	126599715	Zm00001d047385	Chr9	128358053	128362509	Zm00001eb393920	chr9	132025472	132029930									
mgt4	79.40		GRMZM2G145794	Chr9	126705574	126709100	Zm00001d047388	Chr9	128467682	128470763	Zm00001eb393930	chr9	132135060	132138586									
pco105342b	79.60		GRMZM2G127340	Chr9	126763507	126770216	Zm00001d047389	Chr9	128555712	128562102	Zm00001eb393940	chr9	132223159	132229574									
Zm00001eb393960	79.68										Zm00001eb393960	chr9	132291376	132291533									
cl47266_1b	79.70		GRMZM2G331154	Chr9	126889395	126902420	Zm00001d047392	Chr9	128614108	128628845	Zm00001eb393970	chr9	132315977	132330838									
pco138486	79.74		GRMZM2G510387	Chr9	126860669	126861187																	
GRMZM2G011520	79.77		GRMZM2G011520	Chr9	126930387	126933769	Zm00001d047396	Chr9	128700189	128703506	Zm00001eb394010	chr9	132402208	132405550									
es1	80.00		GRMZM2G012012	Chr9	126975034	126975819	Zm00001d047398	Chr9	128745208	128745486	Zm00001eb394040	chr9	132446992	132447591									
pdcb52	80.05		GRMZM2G012140	Chr9	126976940	126981868	Zm00001d047399	Chr9	128746690	128751615	Zm00001eb394050	chr9	132448724	132453616									
SCL25A	80.10		GRMZM2G426229	Chr9	127029307	127032583	Zm00001d047401	Chr9	128893506	128896643	Zm00001eb394060	chr9	132595492	132599370									
umc95	80.15		GRMZM5G880028	Chr9	127192292	127194925	Zm00001d047402	Chr9	128990269	128992830	Zm00001eb394070	chr9	132688635	132691902									
rpnu1	80.15		GRMZM5G806784	Chr9	127197475	127202546	Zm00001d047403	Chr9	128995159	129000530	Zm00001eb394080	chr9	132693944	132699467									
cl27844_1	80.16		GRMZM2G159956	Chr9	127258472	127262286	Zm00001d047404	Chr9	129014624	129018525	Zm00001eb394100	chr9	132713604	132717564									
IDP3967	80.16		GRMZM5G871275	Chr9	127253028	127253639	Zm00001d047407	Chr9	129140043	129148064	Zm00001eb394110	chr9	132778694	132782479									
prh128	80.17		GRMZM2G072573	Chr9	127466804	127475296	Zm00001d047412	Chr9	129389277	129397589	Zm00001eb394120	chr9	132988328	132996488									
Zm00001d047417	80.18		GRMZM2G148969	Chr9	127552332	127554661	Zm00001d047417	Chr9	129473610	129475921	Zm00001eb394140	chr9	133072263	133075015									
umc1771	80.19		GRMZM2G313529	Chr9	127576182	127577127	Zm00001d047420	Chr9	129497163	129497949	Zm00001eb394170	chr9	133096018	133097184									
LOC109942407	80.19		GRMZM2G020666	Chr9	127575624	127577483	Zm00001d047419	Chr9	129496477	129497219	Zm00001eb394160	chr9	133095360	133098130									
gbptf9	80.20		GRMZM2G030458	Chr9	127611740	127613300	Zm00001d047421	Chr9	129533221	129534348	Zm00001eb394180	chr9	133131915	133133583									
cl1702_1b	80.22		GRMZM2G030139	Chr9	127637205	127644538	Zm00001d047422	Chr9	129558501	129565916	Zm00001eb394190	chr9	133157127	133164914									
LOC100276484	80.24		GRMZM2G105523	Chr9	127685848	127688006	Zm00001d047423	Chr9	129607631	129609882	Zm00001eb394200	chr9	133206445	133208986									
ftfh1	80.28						Zm00001d047424	Chr9	129619898	129624238	Zm00001eb394210	chr9	133218898	133223301									
umc140b	80.48																						
cyp5	80.50		GRMZM2G119067	Chr9	127725764	127727228	Zm00001d047425	Chr9	129655579	129671140	Zm00001eb394220	chr9	133244399	133270223									
lim458	81.05																						
IDP8044	81.48		GRMZM2G117746	Chr9	127747444	127763579	Zm00001d047426	Chr9	129702874	129718975	Zm00001eb394230	chr9	133301842	133318108									
rfa6	81.50		GRMZM2G117779	Chr9	127763742	127764904	Zm00001d047427	Chr9	129719179	129720331	Zm00001eb394240	chr9	133318202	133319467									
cdrk3	81.52		GRMZM2G117796	Chr9	127765115	127782668	Zm00001d047428	Chr9	129720530	129738070	Zm00001eb394250	chr9	133319590	133337142									
Zm00001eb394260	81.54		GRMZM2G178663	Chr9	127904629	127907677	Zm00001d047434	Chr9	129863982	129867140	Zm00001eb394260	chr9	133463249	133466184									
si486041f06	81.55		GRMZM2G178650	Chr9	127942664	127952842	Zm00001d047435	Chr9	129902112	129912207	Zm00001eb394270	chr9	133501200	133511586									
Zm00001eb394280	81.56		GRMZM2G178645	Chr9	127954371	127956114	Zm00001d047436	Chr9	129913623	129915474	Zm00001eb394280	chr9	133512633	133514644									
pat35	81.57		GRMZM2G108384	Chr9	128116054	128129443	Zm00001d047439	Chr9	130096452	130109869	Zm00001eb394310	chr9	133674008	133687702									
tps21	81.60		GRMZM2G011151	Chr9	128226160	128228208	Zm00001d047440	Chr9	130209326	130210515	Zm00001eb394330	chr9	133786697	133788148									
Zm00001d047441	81.62		GRMZM2G157683	Chr9	128348158	128349168	Zm00001d047441	Chr9	130332550	130333727	Zm00001eb394340	chr9	133910142	133911125									
mterf30	81.65		GRMZM2G157716	Chr9	128351184	128353531	Zm00001d047442	Chr9	130336965	130337861	Zm00001eb394350	chr9	133913981	133915612									
pco122547b	81.67		GRMZM2G157729	Chr9	128357144	128361983	Zm00001d047443	Chr9	130341563	130346364	Zm00001eb394360	chr9	133919123	133923877									
plc5	81.69		GRMZM2G157760	Chr9	128380541	128386288	Zm00001d047447	Chr9	130364956	130370673	Zm00001eb394390	chr9	133942497	133948371									
glpx6	81.70		GRMZM2G329144	Chr9	128433759	128436569	Zm00001d047448	Chr9	130415702	130418514	Zm00001eb394400	chr9	133993365	133996131									
GRMZM2G167338	81.78		GRMZM2G167338	Chr9	128656035	128674504	Zm00001d047451	Chr9	130632201	130649980													
fns1	81.80		GRMZM2G167336	Chr9	128676962	128678835	Zm00001d047452	Chr9	130652403	130653974	Zm00001eb394430	chr9	134229863	134231853									
umc1078	81.84		GRMZM2G359566	Chr9	128715302	128720631	Zm00001d047453	Chr9	130691554	130708860	Zm00001eb394440	chr9	134268888	134286581									
cl35685_1	81.88		GRMZM2G033592	Chr9	128797440	128807481	Zm00001d047455	Chr9	130773863	130783877	Zm00001eb394460	chr9	134351401	134361510									
cl57062_1	82.31		GRMZM2G170890	Chr9	128912203	128915064	Zm00001d047461	Chr9	130893463	130896263	Zm00001eb394510	chr9	134471264	134474098									
rpl6c	82.33		GRMZM2G170870	Chr9	128916347	128920210	Zm00001d047462	Chr9	130897731	130901561	Zm00001eb394520	chr9	134475502	134479445									
si945022d06b	82.35		GRMZM2G170812	Chr9	128920488	128924607	Zm00001d047463	Chr9	130901839	130905884	Zm00001eb394530	chr9	134479640	134483759									
asg30a	82.40		GRMZM2G095124	Chr9	128973883	128980742	Zm00001d047464	Chr9	130955169	130962136	Zm00001eb394540	chr9	134532955	134539927									
si946017h11b	82.88		GRMZM2G095073	Chr9	129000170	129001594	Zm00001d047467	Chr9	130971445	130981317													
apt1	82.90		GRMZM2G448687	Chr9	129022644	129046413	Zm00001d047468	Chr9	131003201	131026782	Zm00001eb394580	chr9	134580984	134604696									
erdh4	82.93		GRMZM2G045178	Chr9	129206509	129207821	Zm00001d047470	Chr9	131184363	131185660	Zm00001eb394600	chr9	134762150	134763464									
chr125a	82.95		GRMZM2G007922	Chr9	129218954	129226936	Zm00001d047471	Chr9	131188483	131205097	Zm00001eb394610	chr9	134766274	134780822									
umc1387	82.96		GRMZM2G110233	Chr9	129269195	129272824	Zm00001d047472	Chr9	131248332	131251561	Zm00001eb394640	chr9	134826049	134829501									
si605011e02c	82.96										Zm00001eb394630	chr9	134818081	134824664									
ring534	82.98		GRMZM2G164358	Chr9	129444498	129446828	Zm00001d047476	Chr9	131424109	131424987	Zm00001eb394660	chr9	135000695	135003043									
sod9	83.00		GRMZM2G058522	Chr9	129535000	129538722	Zm00001d047479	Chr9	131494599	131498207	Zm00001eb394700	chr9	135072357	135076025									
pdlk2	83.20		GRMZM2G400806	Chr9	129979322	129985598	Zm00001d047484	Chr9	131938457	131939294	Zm00001eb394790	chr9	135512601	135517226									
sweet12b	83.30		GRMZM2G099609	Chr9	130027643	130030345	Zm00001d047487	Chr9	131985732	131987306	Zm00001eb394800	chr9	135564116	135565298									
jmj3	83.70		GRMZM2G428933	Chr9	130273915	130282483	Zm00001d047491	Chr9	132259431	132268397	Zm00001eb394830	chr9	135817614	135826794									
hipp58	83.90		GRMZM2G121360	Chr9	130353254	130355436	Zm00001d047492	Chr9	132371095	132372733	Zm00001eb394840	chr9	135929324	135931298									
Zm00001d047493	83.90		GRMZM2G421795	Chr9	130358412	130360520	Zm00001d047493	Chr9	132376286	132377372	Zm00001eb394850	chr9	135934618	135948599									
php20554	83.91																						
ufg48	83.95																						
mmp153	84.03																						
Zm00001d047495	84.36		GRMZM2G015542	Chr9	130554432	130558120	Zm00001d047495	Chr9	132530933	132533609	Zm00001eb394890	chr9	136081245	136083899									
laz7	84.40		GRMZM2G078238	Chr9	130666210	130675256	Zm00001d047497	Chr9	132662499	132671432	Zm00001eb394910	chr9	136212628	136221756									
srp32	84.42		GRMZM2G436092	Chr9	130745221	130750075	Zm00001d047498	Chr9	132739902	132744797	Zm00001eb394920	chr9	136290063	136295202									
Zm00001d047500	84.46		GRMZM2G134107	Chr9	130759499	130760774	Zm00001d047500	Chr9	132754246	132755531	Zm00001eb394940	chr9	136304561	136305859									
cry9	84.48		GRMZM2G043955	Chr9	130770351	130772931	Zm00001d047501	Chr9	132763532	132766871	Zm00001eb394950	chr9	136313652	136317246									
LOC100193773	84.51		GRMZM2G043295	Chr9	130786653	130788537	Zm00001d047504	Chr9	132780780	132782240	Zm00001eb394980	chr9	136330935	136332755									
LOC103640318	84.54		GRMZM5G877708	Chr9	130911931	130915946	Zm00001d047506	Chr9	132923056	132935649	Zm00001eb395000	chr9	136458319	136471141									
ring535	84.56		GRMZM2G055827	Chr9	131045705	131046229	Zm00001d047507	Chr9	133049949	133050674	Zm00001eb395020	chr9	136585598	136586521									
IDP534	84.60		GRMZM2G124567	Chr9	131113021	131115202	Zm00001d047512	Chr9	133117299	133119480	Zm00001eb395050	chr9	136653065	136654485									
prx99	84.62		GRMZM2G015280	Chr9	131144512	131146279	Zm00001d047514	Chr9	133158891	133160539	Zm00001eb395060	chr9	136694510	136696263									
wprb1	84.70		GRMZM2G012970	Chr9	131180228	131182741	Zm00001d047516	Chr9	133203896	133206261	Zm00001eb395070	chr9	136739367	136742084									
Zm00001d047517	84.72		GRMZM2G023992	Chr9	131186659	131190830	Zm00001d047517	Chr9	133210755	133213214	Zm00001eb395080	chr9	136746364	136750645									
bzip124	84.90		GRMZM2G151295	Chr9	131353502	131359160	Zm00001d047519	Chr9	133377512	133383097	Zm00001eb395100	chr9	136913110	136918919									
lbd48	84.92		GRMZM2G369242	Chr9	131391818	131400470	Zm00001d047521	Chr9	133429142	133437808	Zm00001eb395110	chr9	136964900	136973507									
vacs1	85.00		GRMZM2G067546	Chr9	131423638	131431860	Zm00001d047522	Chr9	133460977	133469214	Zm00001eb395120	chr9	136996503	137005011									
wrky138	85.02						Zm00001d047523	Chr9	133526989	133528220	Zm00001eb395130	chr9	137062181	137064003									
Zm00001d047525	85.04		GRMZM2G161035	Chr7	10113380	10118309	Zm00001d047525	Chr9	133570859	133572734	Zm00001eb395140	chr9	137106895	137107670									
Zm00001eb395190	85.14		GRMZM2G027499	Chr9	131772657	131775695	Zm00001d047528	Chr9	133966793	133980328	Zm00001eb395190	chr9	137502193	137505386									
IDP300	85.20		GRMZM2G005869	Chr9	131819226	131835909	Zm00001d047531	Chr9	134014122	134018935	Zm00001eb395220	chr9	137549742	137554543									
Zm00001d047532	85.21		GRMZM2G005984	Chr9	131824676	131825626	Zm00001d047532	Chr9	134019944	134020447	Zm00001eb395230	chr9	137555190	137556143									
flr1	85.22		GRMZM2G006080	Chr9	131829772	131832943	Zm00001d047533	Chr9	134025005	134027671	Zm00001eb395240	chr9	137559172	137563383									
Zm00001eb395250	85.23		GRMZM2G006178	Chr9	131835658	131842423	Zm00001d047534	Chr9	134030557	134037346	Zm00001eb395250	chr9	137566031	137573020									
Zm00001d047535	85.24		GRMZM2G309327	Chr9	131924112	131925141	Zm00001d047535	Chr9	134086410	134087372	Zm00001eb395260	chr9	137621784	137622922									
cl8823_1	85.25		GRMZM2G108655	Chr9	131978520	131985813	Zm00001d047536	Chr9	134139882	134147403	Zm00001eb395270	chr9	137675963	137683000									
Zm00001eb395280	85.27		GRMZM2G045467	Chr9	132096577	132102543	Zm00001d047537	Chr9	134253655	134260501	Zm00001eb395280	chr9	137789171	137796963									
cel5	85.28		GRMZM2G099101	Chr9	132128943	132133712	Zm00001d047538	Chr9	134287311	134292209	Zm00001eb395290	chr9	137822975	137827962									
c3h6	85.30		GRMZM2G086614	Chr9	132165988	132170589	Zm00001d047539	Chr9	134366863	134371934	Zm00001eb395300	chr9	137903226	137907529									
IDP1653	85.35		GRMZM2G462803	Chr9	132261122	132289617	Zm00001d047540	Chr9	134441983	134470690	Zm00001eb395310	chr9	137977817	138007957									
nactf81	85.40		GRMZM2G042494	Chr9	132501909	132504247					Zm00001eb395320	chr9	138178840	138180608									
C0PD31	85.44		GRMZM2G012455	Chr9	132472465	132473507	Zm00001d047542	Chr9	134707072	134707554	Zm00001eb395330	chr9	138243093	138244008									
hsp18a	85.50		GRMZM2G404249	Chr9	132803660	132804501	Zm00001d047548	Chr9	134965867	134966361	Zm00001eb395360	chr9	138502278	138503208									
Q08275	85.60		GRMZM5G899188	Chr9	132973437	132974250	Zm00001d047553	Chr9	135126430	135126924	Zm00001eb395370	chr9	138662842	138663742									
nactf29	85.70		GRMZM2G159500	Chr9	133066105	133068297	Zm00001d047554	Chr9	135223915	135225952	Zm00001eb395380	chr9	138760526	138762567									
ring536	85.76		GRMZM2G402341	Chr9	133302103	133306366	Zm00001d047558	Chr9	135452418	135457138	Zm00001eb395410	chr9	139000216	139004479									
umc1657	86.20																						
wox11	86.30		GRMZM2G162481	Chr9	133354525	133358466	Zm00001d047559	Chr9	135498629	135502493	Zm00001eb395430	chr9	139045938	139049843									
mmp41	87.10		GRMZM2G022398	Chr9	133461179	133464550	Zm00001d047562	Chr9	135605511	135608671	Zm00001eb395470	chr9	139153064	139156732									
eil1	87.20		GRMZM2G317584	Chr9	133469222	133473010	Zm00001d047563	Chr9	135613729	135615657	Zm00001eb395480	chr9	139161296	139165520									
LOC100282275	87.36		GRMZM2G043983	Chr9	133644569	133651673	Zm00001d047566	Chr9	135786367	135793506	Zm00001eb395490	chr9	139333830	139341518									
lea2	87.38		GRMZM2G704475	Chr9	133674417	133676015	Zm00001d047567	Chr9	135816674	135817471	Zm00001eb395500	chr9	139364531	139366107									
vq55	87.40		GRMZM2G014839	Chr9	133736118	133736848	Zm00001d047568	Chr9	135870804	135871424	Zm00001eb395510	chr9	139415595	139419460									
sirk1	88.00		GRMZM2G161664	Chr9	133799373	133804572	Zm00001d047570	Chr9	135941110	135946433	Zm00001eb395520	chr9	139489102	139494311									
wrky65	90.00		GRMZM2G060918	Chr9	133947951	133949483	Zm00001d047574	Chr9	136088982	136094529	Zm00001eb395560	chr9	139636748	139642330									
myb29	90.10		GRMZM2G134279	Chr9	134045064	134047281	Zm00001d047579	Chr9	136185732	136187949	Zm00001eb395580	chr9	139733687	139735904									
pco138567b	90.26		GRMZM5G862107	Chr9	134139948	134144418	Zm00001d047581	Chr9	136326165	136330736	Zm00001eb395590	chr9	139874107	139878906									
gols2	90.30		GRMZM5G872256	Chr9	134152466	134154240	Zm00001d047582	Chr9	136350922	136352658	Zm00001eb395600	chr9	139898985	139900759									
AY110217	90.32		GRMZM2G131785	Chr9	134160216	134173375	Zm00001d047583	Chr9	136358669	136371826	Zm00001eb395610	chr9	139906714	139920023									
bzip105	90.34		GRMZM2G056099	Chr9	134188555	134195791	Zm00001d047587	Chr9	136381079	136391778	Zm00001eb395640	chr9	139934859	139942497									
gpdh3	90.34						Zm00001d047587	Chr9	136381079	136391778	Zm00001eb395630	chr9	139929230	139934667									
ufg67	90.35																						
thx29	90.40		GRMZM2G326783	Chr9	134290370	134296361	Zm00001d047589	Chr9	136494931	136499410	Zm00001eb395650	chr9	140027703	140028240									
ufg47	90.55																						
vq56	90.60		GRMZM2G129815	Chr9	134341874	134342886	Zm00001d047591	Chr9	136547131	136547676	Zm00001eb395660	chr9	140077521	140078771									
ogdh2	90.61						Zm00001d047592	Chr9	136548859	136577025	Zm00001eb395670	chr9	140103428	140107785									
GRMZM2G064725	90.72		GRMZM2G064725	Chr9	134385369	134392414	Zm00001d047594	Chr9	136613119	136620199	Zm00001eb395720	chr9	140143926	140150950									
iaa51	90.74		AC196074.2_FG010	Chr9	134481558	134483072	Zm00001d047595	Chr9	136681682	136684331	Zm00001eb395730	chr9	140213043	140214979									
cal10	90.78		GRMZM2G029107	Chr9	134490909	134494910	Zm00001d047597	Chr9	136692838	136695558	Zm00001eb395750	chr9	140222356	140226269									
umc2558	90.80		GRMZM2G020468	Chr9	134542764	134543864	Zm00001d047598	Chr9	136742623	136743904	Zm00001eb395760	chr9	140273381	140276123									
ppr480	90.81		GRMZM2G020676	Chr9	134546641	134548689	Zm00001d047599	Chr9	136746594	136748549	Zm00001eb395770	chr9	140277170	140279430									
cl33992_1	90.83		GRMZM2G020721	Chr9	134551623	134556900	Zm00001d047600	Chr9	136751508	136756867	Zm00001eb395780	chr9	140282297	140287552									
es3	90.87		GRMZM2G359064	Chr9	134616436	134616719	Zm00001d047602	Chr9	136815569	136815850	Zm00001eb395800	chr9	140346364	140346645									
IDP310	91.00		GRMZM2G359070	Chr9	134616876	134620898	Zm00001d047603	Chr9	136816009	136820004	Zm00001eb395810	chr9	140346711	140350855									
si707017a07d	91.03		GRMZM2G584688	Chr9	134713310	134714398	Zm00001d047604	Chr9	136912555	136913267													
csu392a	91.95		GRMZM2G051613	Chr9	134757339	134767661	Zm00001d047608	Chr9	136965576	136979812	Zm00001eb395850	chr9	140496368	140506596									
IDP9102	91.96		GRMZM2G051545	Chr9	134767761	134769735	Zm00001d047608	Chr9	136965576	136979812	Zm00001eb395860	chr9	140507149	140508087									
si618011b01	92.00		GRMZM2G024293	Chr9	134793438	134799629	Zm00001d047612	Chr9	137003089	137008784	Zm00001eb395880	chr9	140533738	140539647									
Zm00001d047614	92.28		GRMZM2G112428	Chr9	134825058	134826410	Zm00001d047614	Chr9	137029373	137029981	Zm00001eb395910	chr9	140559726	140561098									
GRMZM2G066784	92.30		GRMZM2G066784	Chr9	134863045	134865326	Zm00001d047615	Chr9	137071245	137073815	Zm00001eb395920	chr9	140602334	140604262									
yige2	92.33		GRMZM2G358238	Chr9	134894258	134896744	Zm00001d047617	Chr9	137102247	137104733	Zm00001eb395950	chr9	140632663	140635731									
phyB2	92.50		GRMZM2G092174	Chr9	135245567	135251882	Zm00001d047632	Chr9	137491058	137497818	Zm00001eb396030	chr9	141021932	141028680									
LOC100281205	92.52		GRMZM2G090869	Chr9	135333239	135337881	Zm00001d047633	Chr9	137595058	137599928	Zm00001eb396040	chr9	141125997	141130794									
v30	93.40		GRMZM2G121456	Chr9	135397438	135401073	Zm00001d047634	Chr9	137661761	137664763	Zm00001eb396050	chr9	141192245	141195687									
cl1285_-2	93.45		GRMZM2G121303	Chr9	135403165	135407267	Zm00001d047635	Chr9	137667495	137670992	Zm00001eb396060	chr9	141198265	141201924									
