marker_id	primer_side	qseqid	marker_type	linkage_group	cM	raw_hits	full_len_no_gap_hits	min_mismatch_full_len_no_gap	min_mismatch_bin	hits_at_min_mismatch	is_multihit_at_min_mismatch	best_full_len_no_gap_sseqid	best_full_len_no_gap_sstart	best_full_len_no_gap_send	best_full_len_no_gap_strand	best_full_len_no_gap_bitscore	best_any_alignment_length	best_any_coverage	best_any_pident	best_any_mismatch	best_any_gapopen	best_any_sseqid	best_any_sstart	best_any_send	best_any_bitscore	full_len_no_gap_mm0_hits	full_len_no_gap_mm1_hits	full_len_no_gap_mm2_hits	full_len_no_gap_mm3_hits	full_len_no_gap_mm4_hits	full_len_no_gap_mm5_hits	full_len_no_gap_mm_gt5_hits	full_len_no_gap_mm_le0_hits	has_full_len_no_gap_mm_le0	full_len_no_gap_mm_le1_hits	has_full_len_no_gap_mm_le1	full_len_no_gap_mm_le2_hits	has_full_len_no_gap_mm_le2	full_len_no_gap_mm_le3_hits	has_full_len_no_gap_mm_le3	full_len_no_gap_mm_le4_hits	has_full_len_no_gap_mm_le4	full_len_no_gap_mm_le5_hits	has_full_len_no_gap_mm_le5
snap1336	R	snap1336__R	SNP	C01	86.464	2392	73	0.0	0	2	True	gb|CM031011.1|	7183732.0	7183758.0	+	54.0	27	1.0	100.0	0	0	gb|CM031011.1|	7183732	7183758	54.0	2	47	19	5	0	0	0	2	True	49	True	68	True	73	True	73	True	73	True
snap133	F	snap133__F	SNP	C05	46.906	2661	1	2.0	2	1	False	gb|CM031008.1|	35394429.0	35394449.0	+	26.3	21	1.0	90.476	2	0	gb|CM031008.1|	35394429	35394449	26.3	0	0	1	0	0	0	0	0	False	0	False	1	True	1	True	1	True	1	True
snap133	R	snap133__R	SNP	C05	46.906	1607	1	0.0	0	1	False	gb|CM031010.1|	8870509.0	8870485.0	-	50.1	25	1.0	100.0	0	0	gb|CM031010.1|	8870509	8870485	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1344	F	snap1344__F	SNP	C06	95.169	4617	0		no_full_length_no_gap	0	False						28	0.9032258064516129	100.0	0	0	gb|CM031009.1|	56520338	56520311	56.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1344	R	snap1344__R	SNP	C06	95.169	1361	1	0.0	0	1	False	gb|CM031014.1|	16426207.0	16426175.0	-	65.9	33	1.0	100.0	0	0	gb|CM031014.1|	16426207	16426175	65.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1345	F	snap1345__F	SNP	C07	115.922	2543	0		no_full_length_no_gap	0	False						24	0.96	100.0	0	0	gb|CM031011.1|	1167021	1166998	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1345	R	snap1345__R	SNP	C07	115.922	2758	0		no_full_length_no_gap	0	False						28	0.9333333333333333	100.0	0	0	gb|CM031012.1|	31321107	31321080	56.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1346	F	snap1346__F	SNP	C08	38.742	2392	0		no_full_length_no_gap	0	False						19	0.8636363636363636	94.737	1	0	gb|CM031013.1|	24070146	24070164	30.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1346	R	snap1346__R	SNP	C08	38.742	2609	1	0.0	0	1	False	gb|CM031013.1|	24070477.0	24070449.0	-	58.0	29	1.0	100.0	0	0	gb|CM031013.1|	24070477	24070449	58.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1349	F	snap1349__F	SNP	C08	39.105	2587	2	2.0	2	2	True	gb|CM031012.1|	31882062.0	31882083.0	+	28.2	22	1.0	90.909	2	0	gb|CM031012.1|	31882062	31882083	28.2	0	0	2	0	0	0	0	0	False	0	False	2	True	2	True	2	True	2	True
snap1349	R	snap1349__R	SNP	C08	39.105	2758	1	1.0	1	1	False	gb|CM031013.1|	24068642.0	24068608.0	-	61.9	35	1.0	97.143	1	0	gb|CM031013.1|	24068642	24068608	61.9	0	1	0	0	0	0	0	0	False	1	True	1	True	1	True	1	True	1	True
snap134	F	snap134__F	SNP	C05	53.284	1408	0		no_full_length_no_gap	0	False						27	0.9310344827586207	100.0	0	0	gb|CM031010.1|	21229365	21229391	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap134	R	snap134__R	SNP	C05	53.284	971	1	0.0	0	1	False	gb|CM031010.1|	21229732.0	21229700.0	-	65.9	33	1.0	100.0	0	0	gb|CM031010.1|	21229732	21229700	65.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1357	F	snap1357__F	SNP	C04	119.617	705	0		no_full_length_no_gap	0	False						23	0.8846153846153846	95.652	1	0	gb|CM031009.1|	58921903	58921881	38.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1357	R	snap1357__R	SNP	C04	119.617	2210	2	0.0	0	1	False	gb|CM031009.1|	58921559.0	58921590.0	+	63.9	32	1.0	100.0	0	0	gb|CM031009.1|	58921559	58921590	63.9	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
snap1361	F	snap1361__F	SNP	C06	100.1	1584	0		no_full_length_no_gap	0	False						23	0.92	86.957	3	0	gb|CM031011.1|	41889738	41889716	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1361	R	snap1361__R	SNP	C06	100.1	1139	1	0.0	0	1	False	gb|CM031011.1|	27506726.0	27506701.0	-	52.0	26	1.0	100.0	0	0	gb|CM031011.1|	27506726	27506701	52.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1362	F	snap1362__F	SNP	C06	81.114	803	0		no_full_length_no_gap	0	False						19	0.8636363636363636	94.737	1	0	gb|CM031013.1|	23092746	23092728	30.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1362	R	snap1362__R	SNP	C06	81.114	3587	0		no_full_length_no_gap	0	False						29	1.0	96.552	0	1	gb|CM031011.1|	27551389	27551362	42.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1364	F	snap1364__F	SNP	C06	64.738	558	0		no_full_length_no_gap	0	False						24	0.8571428571428571	100.0	0	0	gb|CM031011.1|	27720582	27720605	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1364	R	snap1364__R	SNP	C06	64.738	1629	1	0.0	0	1	False	gb|CM031011.1|	27720907.0	27720879.0	-	58.0	29	1.0	100.0	0	0	gb|CM031011.1|	27720907	27720879	58.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1368	F	snap1368__F	SNP	C04	8.587	682	0		no_full_length_no_gap	0	False						24	0.8888888888888888	100.0	0	0	gb|CM031009.1|	941090	941113	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1368	R	snap1368__R	SNP	C04	8.587	2397	1	0.0	0	1	False	gb|CM031009.1|	735983.0	736004.0	+	44.1	22	1.0	100.0	0	0	gb|CM031009.1|	735983	736004	44.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1369	F	snap1369__F	SNP	C09	10.101	767	0		no_full_length_no_gap	0	False						23	0.8846153846153846	95.652	1	0	gb|CM031014.1|	64894976	64894954	38.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1369	R	snap1369__R	SNP	C09	10.101	562	1	1.0	1	1	False	gb|CM031014.1|	64894641.0	64894670.0	+	52.0	30	1.0	96.667	1	0	gb|CM031014.1|	64894641	64894670	52.0	0	1	0	0	0	0	0	0	False	1	True	1	True	1	True	1	True	1	True
snap1370	F	snap1370__F	SNP	C09	12.965	1258	0		no_full_length_no_gap	0	False						21	0.8076923076923077	100.0	0	0	gb|CM031007.1|	1256417	1256437	42.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1370	R	snap1370__R	SNP	C09	12.965	584	1	0.0	0	1	False	gb|CM031014.1|	64872785.0	64872810.0	+	52.0	26	1.0	100.0	0	0	gb|CM031014.1|	64872785	64872810	52.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1373	F	snap1373__F	SNP	C02	134.533	1682	0		no_full_length_no_gap	0	False						20	0.9090909090909091	90.0	2	0	gb|CM031010.1|	31122446	31122427	24.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1373	R	snap1373__R	SNP	C02	134.533	3373	263	0.0	0	17	True	gb|CM031014.1|	38663064.0	38663031.0	-	67.9	35	1.0294117647058822	91.429	2	1	gb|CM031009.1|	28518379	28518345	38.2	17	62	89	44	45	6	0	17	True	79	True	168	True	212	True	257	True	263	True
snap1374	F	snap1374__F	SNP	C02	131.635	609	0		no_full_length_no_gap	0	False						24	0.8888888888888888	100.0	0	0	gb|CM031007.1|	55214465	55214488	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1374	R	snap1374__R	SNP	C02	131.635	5017	476	0.0	0	134	True	gb|CM031014.1|	10574250.0	10574215.0	-	71.9	37	1.0277777777777777	97.297	0	1	gb|CM031007.1|	22499850	22499814	58.0	134	264	74	4	0	0	0	134	True	398	True	472	True	476	True	476	True	476	True
snap1376	F	snap1376__F	SNP	C09	3.523	11813	0		no_full_length_no_gap	0	False						27	0.7941176470588235	100.0	0	0	gb|CM031014.1|	66192046	66192020	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1376	R	snap1376__R	SNP	C09	3.523	3827	4	0.0	0	1	False	gb|CM031014.1|	66191691.0	66191722.0	+	63.9	32	1.0	100.0	0	0	gb|CM031014.1|	66191691	66191722	63.9	1	0	2	1	0	0	0	1	True	1	True	3	True	4	True	4	True	4	True
snap1379	F	snap1379__F	SNP	C06	50.288	1702	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031011.1|	37161999	37161974	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1379	R	snap1379__R	SNP	C06	50.288	3820	1	0.0	0	1	False	gb|CM031011.1|	37161631.0	37161655.0	+	50.1	25	1.0	100.0	0	0	gb|CM031011.1|	37161631	37161655	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap137	F	snap137__F	SNP	C07	89.60600000000001	1078	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031010.1|	50759849	50759824	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap137	R	snap137__R	SNP	C07	89.60600000000001	4014	6	0.0	0	2	True	gb|CM031010.1|	50759508.0	50759532.0	+	50.1	25	1.0	100.0	0	0	gb|CM031010.1|	50759508	50759532	50.1	2	0	2	2	0	0	0	2	True	2	True	4	True	6	True	6	True	6	True
snap1380	F	snap1380__F	SNP	C03	29.671	7988	0		no_full_length_no_gap	0	False						27	0.9310344827586207	100.0	0	0	gb|CM031007.1|	59740293	59740319	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1380	R	snap1380__R	SNP	C03	29.671	2908	8	0.0	0	3	True	gb|CM031011.1|	37217538.0	37217560.0	+	46.1	23	1.0	100.0	0	0	gb|CM031011.1|	37217538	37217560	46.1	3	5	0	0	0	0	0	3	True	8	True	8	True	8	True	8	True	8	True
snap1381	F	snap1381__F	SNP	C08	49.599	4224	0		no_full_length_no_gap	0	False						28	0.9032258064516129	100.0	0	0	gb|CM031013.1|	28221253	28221280	56.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1381	R	snap1381__R	SNP	C08	49.599	800	3	0.0	0	1	False	gb|CM031013.1|	28221623.0	28221592.0	-	63.9	32	1.0	100.0	0	0	gb|CM031013.1|	28221623	28221592	63.9	1	0	0	0	2	0	0	1	True	1	True	1	True	1	True	3	True	3	True
snap1382	F	snap1382__F	SNP	C08	46.315	1285	0		no_full_length_no_gap	0	False						25	0.8928571428571429	100.0	0	0	gb|CM031013.1|	28273515	28273539	50.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1382	R	snap1382__R	SNP	C08	46.315	6100	1	0.0	0	1	False	gb|CM031013.1|	28273853.0	28273818.0	-	71.9	36	1.0	100.0	0	0	gb|CM031013.1|	28273853	28273818	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1384	F	snap1384__F	SNP	C08	46.557	5496	0		no_full_length_no_gap	0	False						20	0.8695652173913043	100.0	0	0	gb|CM031013.1|	28287614	28287633	40.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1384	R	snap1384__R	SNP	C08	46.557	2676	1	0.0	0	1	False	gb|CM031013.1|	28287970.0	28287936.0	-	69.9	35	1.0	100.0	0	0	gb|CM031013.1|	28287970	28287936	69.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap138	F	snap138__F	SNP	C01	89.66	2807	0		no_full_length_no_gap	0	False						23	0.8518518518518519	100.0	0	0	gb|CM031006.1|	20295882	20295860	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap138	R	snap138__R	SNP	C01	89.66	1108	1	0.0	0	1	False	gb|CM031006.1|	20295509.0	20295535.0	+	54.0	27	1.0	100.0	0	0	gb|CM031006.1|	20295509	20295535	54.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1390	F	snap1390__F	SNP	C05	120.232	2901	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031010.1|	59431040	59431015	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1390	R	snap1390__R	SNP	C05	120.232	4955	1	0.0	0	1	False	gb|CM031010.1|	59430672.0	59430693.0	+	44.1	22	1.0	100.0	0	0	gb|CM031010.1|	59430672	59430693	44.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1392	F	snap1392__F	SNP	C06	72.836	6858	0		no_full_length_no_gap	0	False						32	0.8888888888888888	100.0	0	0	gb|CM031011.1|	26262427	26262458	63.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1392	R	snap1392__R	SNP	C06	72.836	2238	0		no_full_length_no_gap	0	False						29	0.8529411764705882	86.207	4	0	gb|CM031008.1|	22304809	22304781	26.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1394	F	snap1394__F	SNP	C06	66.819	3649	0		no_full_length_no_gap	0	False						30	0.9090909090909091	100.0	0	0	gb|CM031011.1|	26175845	26175874	60.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1394	R	snap1394__R	SNP	C06	66.819	2574	1	0.0	0	1	False	gb|CM031011.1|	26176177.0	26176144.0	-	67.9	34	1.0	100.0	0	0	gb|CM031011.1|	26176177	26176144	67.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1402	F	snap1402__F	SNP	C07	116.625	5039	0		no_full_length_no_gap	0	False						31	0.96875	90.323	3	0	gb|CM031013.1|	6109687	6109657	38.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1402	R	snap1402__R	SNP	C07	116.625	2509	0		no_full_length_no_gap	0	False						21	0.84	95.238	1	0	gb|CM031012.1|	24171443	24171423	34.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1412	F	snap1412__F	SNP	C03	63.959	546	0		no_full_length_no_gap	0	False						24	0.8888888888888888	100.0	0	0	gb|CM031013.1|	8474583	8474606	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1412	R	snap1412__R	SNP	C03	63.959	4555	268	0.0	0	61	True	gb|JAEMQI010000386.1|	8282.0	8314.0	+	65.9	33	1.0	100.0	0	0	gb|JAEMQI010000386.1|	8282	8314	65.9	61	71	73	40	19	4	0	61	True	132	True	205	True	245	True	264	True	268	True
snap1417	F	snap1417__F	SNP	C05	56.538	1205	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031010.1|	39787569	39787594	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1417	R	snap1417__R	SNP	C05	56.538	2578	1	0.0	0	1	False	gb|CM031010.1|	39787932.0	39787901.0	-	63.9	32	1.0	100.0	0	0	gb|CM031010.1|	39787932	39787901	63.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap141	F	snap141__F	SNP	C08	39.813	1586	0		no_full_length_no_gap	0	False						28	0.8235294117647058	96.429	1	0	gb|CM031012.1|	54944690	54944663	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap141	R	snap141__R	SNP	C08	39.813	3531	3	0.0	0	1	False	gb|CM031013.1|	25300947.0	25300977.0	+	61.9	31	1.0	100.0	0	0	gb|CM031013.1|	25300947	25300977	61.9	1	0	1	1	0	0	0	1	True	1	True	2	True	3	True	3	True	3	True
snap142	F	snap142__F	SNP	C08	42.596	1454	0		no_full_length_no_gap	0	False						28	0.875	100.0	0	0	gb|CM031013.1|	24896428	24896401	56.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap142	R	snap142__R	SNP	C08	42.596	4292	1	0.0	0	1	False	gb|CM031013.1|	24896084.0	24896108.0	+	50.1	25	1.0	100.0	0	0	gb|CM031013.1|	24896084	24896108	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1438	F	snap1438__F	SNP	C03	39.22	1986	0		no_full_length_no_gap	0	False						20	0.8695652173913043	100.0	0	0	gb|CM031008.1|	68503915	68503896	40.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1438	R	snap1438__R	SNP	C03	39.22	2511	1	0.0	0	1	False	gb|CM031008.1|	68503591.0	68503612.0	+	44.1	22	1.0	100.0	0	0	gb|CM031008.1|	68503591	68503612	44.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1440	F	snap1440__F	SNP	C03	38.721	3595	0		no_full_length_no_gap	0	False						22	0.9166666666666666	90.909	2	0	gb|CM031008.1|	62027792	62027813	28.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1440	R	snap1440__R	SNP	C03	38.721	2279	1	0.0	0	1	False	gb|CM031008.1|	68565847.0	68565878.0	+	63.9	32	1.0	100.0	0	0	gb|CM031008.1|	68565847	68565878	63.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1447	F	snap1447__F	SNP	C04	15.946	8492	0		no_full_length_no_gap	0	False						20	0.8695652173913043	100.0	0	0	gb|CM031009.1|	492843	492862	40.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1447	R	snap1447__R	SNP	C04	15.946	2325	1	0.0	0	1	False	gb|CM031009.1|	493190.0	493160.0	-	61.9	31	1.0	100.0	0	0	gb|CM031009.1|	493190	493160	61.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap144	F	snap144__F	SNP	C02	126.878	2332	0		no_full_length_no_gap	0	False						27	0.9310344827586207	100.0	0	0	gb|CM031007.1|	66447459	66447485	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap144	R	snap144__R	SNP	C02	126.878	955	1	0.0	0	1	False	gb|CM031007.1|	66447801.0	66447772.0	-	60.0	30	1.0	100.0	0	0	gb|CM031007.1|	66447801	66447772	60.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1452	F	snap1452__F	SNP	C05	30.869	2567	0		no_full_length_no_gap	0	False						21	0.9130434782608695	90.476	2	0	gb|CM031013.1|	35053180	35053160	26.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1452	R	snap1452__R	SNP	C05	30.869	2025	3	0.0	0	1	False	gb|JAEMQI010000012.1|	784564.0	784530.0	-	69.9	35	1.0	100.0	0	0	gb|JAEMQI010000012.1|	784564	784530	69.9	1	2	0	0	0	0	0	1	True	3	True	3	True	3	True	3	True	3	True
snap1453	F	snap1453__F	SNP	C06	56.945	3775	0		no_full_length_no_gap	0	False						31	0.9117647058823529	100.0	0	0	gb|CM031011.1|	33751293	33751323	61.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1453	R	snap1453__R	SNP	C06	56.945	6465	1	0.0	0	1	False	gb|CM031011.1|	33751639.0	33751604.0	-	71.9	36	1.0	100.0	0	0	gb|CM031011.1|	33751639	33751604	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1457	F	snap1457__F	SNP	C03	37.962	2330	0		no_full_length_no_gap	0	False						27	0.9	96.296	1	0	gb|CM031008.1|	69648641	69648615	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1457	R	snap1457__R	SNP	C03	37.962	741	2	0.0	0	1	False	gb|CM031008.1|	69648301.0	69648327.0	+	54.0	27	1.0	100.0	0	0	gb|CM031008.1|	69648301	69648327	54.0	1	0	0	1	0	0	0	1	True	1	True	1	True	2	True	2	True	2	True
snap1458	F	snap1458__F	SNP	C03	37.737	4277	0		no_full_length_no_gap	0	False						27	0.9	96.296	1	0	gb|CM031008.1|	69688172	69688146	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1458	R	snap1458__R	SNP	C03	37.737	1717	1	0.0	0	1	False	gb|CM031008.1|	69687909.0	69687936.0	+	56.0	28	1.0	100.0	0	0	gb|CM031008.1|	69687909	69687936	56.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1463	F	snap1463__F	SNP	C09	50.215	4369	0		no_full_length_no_gap	0	False						27	0.9	100.0	0	0	gb|CM031007.1|	54519663	54519637	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1463	R	snap1463__R	SNP	C09	50.215	7179	3	0.0	0	3	True	gb|CM031014.1|	7011691.0	7011656.0	-	71.9	36	1.0	100.0	0	0	gb|CM031014.1|	7011691	7011656	71.9	3	0	0	0	0	0	0	3	True	3	True	3	True	3	True	3	True	3	True
snap1477	F	snap1477__F	SNP	C05	111.808	2571	0		no_full_length_no_gap	0	False						19	0.8636363636363636	100.0	0	0	gb|CM031010.1|	58189490	58189472	38.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1477	R	snap1477__R	SNP	C05	111.808	7759	1	0.0	0	1	False	gb|CM031010.1|	58189156.0	58189191.0	+	71.9	36	1.0	100.0	0	0	gb|CM031010.1|	58189156	58189191	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1478	F	snap1478__F	SNP	C05	112.351	3149	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031010.1|	58172550	58172525	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1478	R	snap1478__R	SNP	C05	112.351	7185	1	0.0	0	1	False	gb|CM031010.1|	58172212.0	58172233.0	+	44.1	22	1.0	100.0	0	0	gb|CM031010.1|	58172212	58172233	44.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1479	F	snap1479__F	SNP	C05	112.676	1047	0		no_full_length_no_gap	0	False						24	0.8888888888888888	100.0	0	0	gb|CM031010.1|	58195861	58195838	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1479	R	snap1479__R	SNP	C05	112.676	4547	1	0.0	0	1	False	gb|CM031010.1|	58195509.0	58195544.0	+	71.9	36	1.0	100.0	0	0	gb|CM031010.1|	58195509	58195544	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1480	F	snap1480__F	SNP	C05	110.39	3704	0		no_full_length_no_gap	0	False						28	0.9032258064516129	100.0	0	0	gb|CM031010.1|	58195900	58195873	56.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1480	R	snap1480__R	SNP	C05	110.39	2185	1	0.0	0	1	False	gb|CM031010.1|	58195572.0	58195607.0	+	71.9	36	1.0	100.0	0	0	gb|CM031010.1|	58195572	58195607	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1484	F	snap1484__F	SNP	C03	91.869	524	2	1.0	1	2	True	gb|CM031013.1|	8245024.0	8244999.0	-	44.1	26	1.0	96.154	1	0	gb|CM031013.1|	8245024	8244999	44.1	0	2	0	0	0	0	0	0	False	2	True	2	True	2	True	2	True	2	True
snap1484	R	snap1484__R	SNP	C03	91.869	2325	2	0.0	0	1	False	gb|CM031008.1|	44904015.0	44904050.0	+	71.9	36	1.0	100.0	0	0	gb|CM031008.1|	44904015	44904050	71.9	1	0	0	1	0	0	0	1	True	1	True	1	True	2	True	2	True	2	True
snap1490	F	snap1490__F	SNP	C03	48.154	4955	0		no_full_length_no_gap	0	False						23	0.8846153846153846	100.0	0	0	gb|CM031008.1|	62625617	62625595	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1490	R	snap1490__R	SNP	C03	48.154	2454	1	0.0	0	1	False	gb|CM031008.1|	62625284.0	62625319.0	+	71.9	36	1.0	100.0	0	0	gb|CM031008.1|	62625284	62625319	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1496	F	snap1496__F	SNP	C08	34.41	262	0		no_full_length_no_gap	0	False						17	0.85	100.0	0	0	gb|CM031008.1|	52474216	52474200	34.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1496	R	snap1496__R	SNP	C08	34.41	417	6	0.0	0	5	True	gb|CM031013.1|	9065729.0	9065704.0	-	52.0	26	1.0	100.0	0	0	gb|CM031013.1|	9065729	9065704	52.0	5	1	0	0	0	0	0	5	True	6	True	6	True	6	True	6	True	6	True
snap1497	F	snap1497__F	SNP	C03	116.797	1121	0		no_full_length_no_gap	0	False						23	0.8846153846153846	100.0	0	0	gb|CM031008.1|	10417359	10417381	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1497	R	snap1497__R	SNP	C03	116.797	795	0		no_full_length_no_gap	0	False						16	0.7619047619047619	93.75	1	0	gb|CM031014.1|	51397960	51397975	24.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1498	F	snap1498__F	SNP	C03	116.489	1329	0		no_full_length_no_gap	0	False						22	0.7857142857142857	90.909	2	0	gb|JAEMQI010000015.1|	735996	735975	28.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap1498	R	snap1498__R	SNP	C03	116.489	2710	1	0.0	0	1	False	gb|CM031008.1|	10447409.0	10447376.0	-	67.9	34	1.0	100.0	0	0	gb|CM031008.1|	10447409	10447376	67.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap1499	F	snap1499__F	SNP	C03	117.78	1919	0		no_full_length_no_gap	0	False						19	0.8636363636363636	100.0	0	0	gb|CM031008.1|	10446672	10446690	38.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
