marker_id	marker_type	linkage_group	cM	F_min_mismatch	R_min_mismatch	F_min_mismatch_bin	R_min_mismatch_bin	both_primers_have_full_len_no_gap_hit	max_primer_min_mismatch	sum_primer_min_mismatch	F_hits_at_min_mismatch	R_hits_at_min_mismatch	F_multihit_at_min_mismatch	R_multihit_at_min_mismatch	F_best_any_coverage	R_best_any_coverage	F_best_any_gapopen	R_best_any_gapopen	both_primers_min_mm_le0	F_has_mm_le0	R_has_mm_le0	both_primers_min_mm_le1	F_has_mm_le1	R_has_mm_le1	both_primers_min_mm_le2	F_has_mm_le2	R_has_mm_le2	both_primers_min_mm_le3	F_has_mm_le3	R_has_mm_le3	both_primers_min_mm_le4	F_has_mm_le4	R_has_mm_le4	both_primers_min_mm_le5	F_has_mm_le5	R_has_mm_le5
snap1292	SNP	C05	79.96		0.0	no_full_length_no_gap	0	False			0	30	False	True	0.875	1.0277777777777777	1	1	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1296	SNP	C06	75.082		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1297	SNP	C06	63.193	1.0	0.0	1	0	True	1.0	1.0	9	1	True	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
snap130	SNP	C02	127.184		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1303	SNP	C03	65.341		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1310	SNP	C03	119.948		0.0	no_full_length_no_gap	0	False			0	4	False	True	0.9117647058823529	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1311	SNP	C03	150.697			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.9	0.9393939393939394	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1316	SNP	C07	78.702		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1318	SNP	C07	78.15700000000001		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap132	SNP	C03	54.285		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap133	SNP	C05	46.906	2.0	0.0	2	0	True	2.0	2.0	1	1	False	False	1.0	1.0	0	0	False	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True
snap1336	SNP	C01	86.464		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9230769230769231	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap134	SNP	C05	53.284		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1344	SNP	C06	95.169		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9032258064516129	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1345	SNP	C07	115.922			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.96	0.9333333333333333	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1346	SNP	C08	38.742		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8636363636363636	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1349	SNP	C08	39.105	2.0	1.0	2	1	True	2.0	3.0	2	1	True	False	1.0	1.0	0	0	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True
snap1357	SNP	C04	119.617		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1361	SNP	C06	100.1		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.92	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1362	SNP	C06	81.114			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8636363636363636	1.0	0	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1364	SNP	C06	64.738		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8571428571428571	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1368	SNP	C04	8.587		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1369	SNP	C09	10.101		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap137	SNP	C07	89.60600000000001		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1370	SNP	C09	12.965		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8076923076923077	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1373	SNP	C02	134.533		0.0	no_full_length_no_gap	0	False			0	17	False	True	0.9090909090909091	1.0294117647058822	0	1	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1374	SNP	C02	131.635		0.0	no_full_length_no_gap	0	False			0	134	False	True	0.8888888888888888	1.0277777777777777	0	1	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1376	SNP	C09	3.523		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.7941176470588235	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1379	SNP	C06	50.288		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap138	SNP	C01	89.66		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8518518518518519	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1380	SNP	C03	29.671		0.0	no_full_length_no_gap	0	False			0	3	False	True	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1381	SNP	C08	49.599		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9032258064516129	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1382	SNP	C08	46.315		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1384	SNP	C08	46.557		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8695652173913043	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1390	SNP	C05	120.232		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1392	SNP	C06	72.836			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8888888888888888	0.8529411764705882	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1394	SNP	C06	66.819		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1402	SNP	C07	116.625			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.96875	0.84	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap141	SNP	C08	39.813		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8235294117647058	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1412	SNP	C03	63.959		0.0	no_full_length_no_gap	0	False			0	61	False	True	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1417	SNP	C05	56.538		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap142	SNP	C08	42.596		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.875	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1438	SNP	C03	39.22		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8695652173913043	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap144	SNP	C02	126.878		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1440	SNP	C03	38.721		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1447	SNP	C04	15.946		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8695652173913043	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1452	SNP	C05	30.869		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9130434782608695	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1453	SNP	C06	56.945		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9117647058823529	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1457	SNP	C03	37.962		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1458	SNP	C03	37.737		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1463	SNP	C09	50.215		0.0	no_full_length_no_gap	0	False			0	3	False	True	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1477	SNP	C05	111.808		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8636363636363636	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1478	SNP	C05	112.351		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1479	SNP	C05	112.676		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1480	SNP	C05	110.39		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9032258064516129	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1484	SNP	C03	91.869	1.0	0.0	1	0	True	1.0	1.0	2	1	True	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
snap149	SNP	C02	105.454			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.7586206896551724	0.8695652173913043	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1490	SNP	C03	48.154		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1496	SNP	C08	34.41		0.0	no_full_length_no_gap	0	False			0	5	False	True	0.85	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1497	SNP	C03	116.797			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8846153846153846	0.7619047619047619	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1498	SNP	C03	116.489		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.7857142857142857	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1499	SNP	C03	117.78			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8636363636363636	0.95	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1508	SNP	C07	91.631	0.0	0.0	0	0	True	0.0	0.0	8	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
snap1511	SNP	C07	92.711		0.0	no_full_length_no_gap	0	False			0	84	False	True	0.9166666666666666	1.032258064516129	0	1	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1512	SNP	C07	104.365		0.0	no_full_length_no_gap	0	False			0	105	False	True	0.875	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap152	SNP	C02	129.52		0.0	no_full_length_no_gap	0	False			0	286	False	True	0.9130434782608695	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1545	SNP	C06	69.242		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap155	SNP	C05	45.11		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1557	SNP	C01	75.031		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1563	SNP	C08	16.348		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap157	SNP	C01	71.273			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8928571428571429	0.65625	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1601	SNP	C06	58.345		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1602	SNP	C06	13.457			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.5833333333333334	0.9629629629629629	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1603	SNP	C06	12.632			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8928571428571429	0.9523809523809523	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap1604	SNP	C05	50.496		0.0	no_full_length_no_gap	0	False			0	22	False	True	0.9722222222222222	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1605	SNP	C05	50.288		0.0	no_full_length_no_gap	0	False			0	4	False	True	0.9666666666666667	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap1606	SNP	C06	85.804		0.0	no_full_length_no_gap	0	False			0	51	False	True	0.9565217391304348	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
