marker_id	primer_side	qseqid	linkage_group	cM	marker_type	raw_hits	full_length_hits	full_length_perfect_hits	full_length_mm1_hits	has_any_blast_hit	has_full_length_hit	has_full_length_perfect_hit	has_full_length_mm1_hit	is_multihit_perfect	is_multihit_mm1	min_mismatch_full_length	best_bitscore
CB10343	R	CB10343__R	C06	63.961	SSR	1855	3	2	3	True	True	True	True	True	True	0.0	36.2
snap361	F	snap361__F	C06	64.454	SNP	2305	0	0	0	True	False	False	False	False	False		46.1
snap361	R	snap361__R	C06	64.454	SNP	2392	5	5	5	True	True	True	True	True	True	0.0	58.0
snap1364	F	snap1364__F	C06	64.738	SNP	558	0	0	0	True	False	False	False	False	False		48.1
snap1364	R	snap1364__R	C06	64.738	SNP	1629	1	1	1	True	True	True	True	False	False	0.0	58.0
BoSF1838	F	BoSF1838__F	C06	65.115	SSR	982	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1838	R	BoSF1838__R	C06	65.115	SSR	949	1	1	1	True	True	True	True	False	False	0.0	40.1
CB10234a	F	CB10234a__F	C06	65.621	SSR	6504	1	1	1	True	True	True	True	False	False	0.0	36.2
CB10234a	R	CB10234a__R	C06	65.621	SSR	525	0	0	0	True	False	False	False	False	False		28.2
snap197	F	snap197__F	C06	66.14	SNP	1204	0	0	0	True	False	False	False	False	False		58.0
snap197	R	snap197__R	C06	66.14	SNP	833	1	0	1	True	True	False	True	False	False	1.0	60.0
snap386	F	snap386__F	C06	66.453	SNP	5727	0	0	0	True	False	False	False	False	False		42.1
snap386	R	snap386__R	C06	66.453	SNP	1588	1	1	1	True	True	True	True	False	False	0.0	69.9
snap1394	F	snap1394__F	C06	66.819	SNP	3649	0	0	0	True	False	False	False	False	False		60.0
snap1394	R	snap1394__R	C06	66.819	SNP	2574	1	1	1	True	True	True	True	False	False	0.0	67.9
snap124	F	snap124__F	C06	66.967	SNP	3075	0	0	0	True	False	False	False	False	False		42.1
snap124	R	snap124__R	C06	66.967	SNP	4576	2	2	2	True	True	True	True	True	True	0.0	65.9
snap073	F	snap073__F	C06	67.116	SNP	3046	0	0	0	True	False	False	False	False	False		42.1
snap073	R	snap073__R	C06	67.116	SNP	385	1	1	1	True	True	True	True	False	False	0.0	56.0
snap630	F	snap630__F	C06	67.255	SNP	1931	0	0	0	True	False	False	False	False	False		50.1
snap630	R	snap630__R	C06	67.255	SNP	1254	8	8	8	True	True	True	True	True	True	0.0	63.9
BoSF043	F	BoSF043__F	C06	67.549	SSR	6537	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF043	R	BoSF043__R	C06	67.549	SSR	3499	0	0	0	True	False	False	False	False	False		34.2
BnGMS24	F	BnGMS24__F	C06	67.602	SSR	1804	3	2	3	True	True	True	True	True	True	0.0	40.1
BnGMS24	R	BnGMS24__R	C06	67.602	SSR	3990	8	1	1	True	True	True	True	False	False	0.0	40.1
BoSF297	F	BoSF297__F	C06	67.692	SSR	2949	2	0	1	True	True	False	True	False	False	1.0	32.2
BoSF297	R	BoSF297__R	C06	67.692	SSR	1919	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2292	F	BoSF2292__F	C06	67.789	SSR	2711	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2292	R	BoSF2292__R	C06	67.789	SSR	1502	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1215	F	BoSF1215__F	C06	67.966	SSR	2394	2	2	2	True	True	True	True	True	True	0.0	40.1
BoSF1215	R	BoSF1215__R	C06	67.966	SSR	712	1	1	1	True	True	True	True	False	False	0.0	40.1
Ol10F09a	F	Ol10F09a__F	C06	68.148	SSR	3970	2	1	1	True	True	True	True	False	False	0.0	40.1
Ol10F09a	R	Ol10F09a__R	C06	68.148	SSR	989	5	0	5	True	True	False	True	False	True	1.0	32.2
Ol10F09b	F	Ol10F09b__F	C06	68.148	SSR	3970	2	1	1	True	True	True	True	False	False	0.0	40.1
Ol10F09b	R	Ol10F09b__R	C06	68.148	SSR	989	5	0	5	True	True	False	True	False	True	1.0	32.2
BoSF2234	F	BoSF2234__F	C06	68.374	SSR	1717	1	0	1	True	True	False	True	False	False	1.0	32.2
BoSF2234	R	BoSF2234__R	C06	68.374	SSR	7389	1	1	1	True	True	True	True	False	False	0.0	40.1
snap694	F	snap694__F	C06	68.795	SNP	3061	0	0	0	True	False	False	False	False	False		58.0
snap694	R	snap694__R	C06	68.795	SNP	1830	1	1	1	True	True	True	True	False	False	0.0	42.1
snap1545	F	snap1545__F	C06	69.242	SNP	811	0	0	0	True	False	False	False	False	False		40.1
snap1545	R	snap1545__R	C06	69.242	SNP	2711	1	1	1	True	True	True	True	False	False	0.0	61.9
CB10234b	F	CB10234b__F	C06	69.427	SSR	6504	1	1	1	True	True	True	True	False	False	0.0	36.2
CB10234b	R	CB10234b__R	C06	69.427	SSR	525	0	0	0	True	False	False	False	False	False		28.2
snap118	F	snap118__F	C06	69.773	SNP	888	0	0	0	True	False	False	False	False	False		61.9
snap118	R	snap118__R	C06	69.773	SNP	642	1	1	1	True	True	True	True	False	False	0.0	61.9
BoE417	F	BoE417__F	C06	70.133	SSR	918	2	0	1	True	True	False	True	False	False	1.0	32.2
BoE417	R	BoE417__R	C06	70.133	SSR	3385	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE047	F	BoE047__F	C06	70.219	SSR	9000	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE047	R	BoE047__R	C06	70.219	SSR	34636	4	1	1	True	True	True	True	False	False	0.0	48.1
BoE623	F	BoE623__F	C06	70.286	SSR	3493	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE623	R	BoE623__R	C06	70.286	SSR	2228	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2587	F	BoSF2587__F	C06	70.407	SSR	925	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2587	R	BoSF2587__R	C06	70.407	SSR	5335	0	0	0	True	False	False	False	False	False		30.2
BoSF1972	F	BoSF1972__F	C06	70.556	SSR	6039	1	1	1	True	True	True	True	False	False	0.0	50.1
BoSF1972	R	BoSF1972__R	C06	70.556	SSR	3226	1	1	1	True	True	True	True	False	False	0.0	40.1
BrSF648	F	BrSF648__F	C06	70.884	SSR	9881	1	0	1	True	True	False	True	False	False	1.0	46.1
BrSF648	R	BrSF648__R	C06	70.884	SSR	23409	1	0	0	True	True	False	False	False	False	3.0	36.2
snap1632	F	snap1632__F	C06	71.115	SNP	13967	0	0	0	True	False	False	False	False	False		50.1
snap1632	R	snap1632__R	C06	71.115	SNP	3315	0	0	0	True	False	False	False	False	False		38.2
snap695	F	snap695__F	C06	71.214	SNP	12369	0	0	0	True	False	False	False	False	False		50.1
snap695	R	snap695__R	C06	71.214	SNP	254	1	1	1	True	True	True	True	False	False	0.0	42.1
Ol10D03	F	Ol10D03__F	C06	71.385	SSR	2996	7	4	7	True	True	True	True	True	True	0.0	40.1
Ol10D03	R	Ol10D03__R	C06	71.385	SSR	2668	5	1	2	True	True	True	True	False	True	0.0	40.1
Ra2G09	F	Ra2G09__F	C06	71.43	SSR	3365	4	2	3	True	True	True	True	True	True	0.0	40.1
Ra2G09	R	Ra2G09__R	C06	71.43	SSR	2134	0	0	0	True	False	False	False	False	False		30.2
BoE123	F	BoE123__F	C06	71.448	SSR	876	0	0	0	True	False	False	False	False	False		28.2
BoE123	R	BoE123__R	C06	71.448	SSR	8003	1	1	1	True	True	True	True	False	False	0.0	48.1
BoSF2765	F	BoSF2765__F	C06	71.528	SSR	10527	3	2	3	True	True	True	True	True	True	0.0	48.1
BoSF2765	R	BoSF2765__R	C06	71.528	SSR	5418	2	2	2	True	True	True	True	True	True	0.0	42.1
BoSF2625	F	BoSF2625__F	C06	71.737	SSR	3176	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2625	R	BoSF2625__R	C06	71.737	SSR	4328	2	1	1	True	True	True	True	False	False	0.0	40.1
BoE379	F	BoE379__F	C06	71.794	SSR	730	0	0	0	True	False	False	False	False	False		30.2
BoE379	R	BoE379__R	C06	71.794	SSR	1483	2	1	2	True	True	True	True	False	True	0.0	36.2
BoSF1875	F	BoSF1875__F	C06	71.934	SSR	2051	2	2	2	True	True	True	True	True	True	0.0	40.1
BoSF1875	R	BoSF1875__R	C06	71.934	SSR	4188	1	1	1	True	True	True	True	False	False	0.0	40.1
snap108	F	snap108__F	C06	72.256	SNP	1807	0	0	0	True	False	False	False	False	False		67.9
snap108	R	snap108__R	C06	72.256	SNP	1797	1	1	1	True	True	True	True	False	False	0.0	54.0
BoSF2247	F	BoSF2247__F	C06	72.493	SSR	671	3	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2247	R	BoSF2247__R	C06	72.493	SSR	3225	4	2	3	True	True	True	True	True	True	0.0	40.1
snap1392	F	snap1392__F	C06	72.836	SNP	6858	0	0	0	True	False	False	False	False	False		63.9
snap1392	R	snap1392__R	C06	72.836	SNP	2238	0	0	0	True	False	False	False	False	False		40.1
BoSF2558	F	BoSF2558__F	C06	73.062	SSR	7051	2	2	2	True	True	True	True	True	True	0.0	42.1
BoSF2558	R	BoSF2558__R	C06	73.062	SSR	2450	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF291	F	BoSF291__F	C06	73.263	SSR	4981	3	1	1	True	True	True	True	False	False	0.0	40.1
BoSF291	R	BoSF291__R	C06	73.263	SSR	10803	3	1	1	True	True	True	True	False	False	0.0	40.1
snap1899	F	snap1899__F	C06	73.61	SNP	5388	1	0	0	True	True	False	False	False	False	4.0	58.0
snap1899	R	snap1899__R	C06	73.61	SNP	3308	2	1	1	True	True	True	True	False	False	0.0	71.9
BoSF914	F	BoSF914__F	C06	73.856	SSR	1094	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF914	R	BoSF914__R	C06	73.856	SSR	2597	2	0	2	True	True	False	True	False	True	1.0	32.2
BoSF1355	F	BoSF1355__F	C06	73.996	SSR	2163	3	2	2	True	True	True	True	True	True	0.0	40.1
BoSF1355	R	BoSF1355__R	C06	73.996	SSR	2134	3	2	2	True	True	True	True	True	True	0.0	40.1
BoSF126	F	BoSF126__F	C06	74.168	SSR	2493	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF126	R	BoSF126__R	C06	74.168	SSR	2538	3	1	1	True	True	True	True	False	False	0.0	40.1
snap210	F	snap210__F	C06	74.361	SNP	1931	0	0	0	True	False	False	False	False	False		50.1
snap210	R	snap210__R	C06	74.361	SNP	1254	8	8	8	True	True	True	True	True	True	0.0	63.9
ENA28	F	ENA28__F	C06	74.641	SSR	503	1	1	1	True	True	True	True	False	False	0.0	40.1
ENA28	R	ENA28__R	C06	74.641	SSR	2051	2	2	2	True	True	True	True	True	True	0.0	40.1
snap1607	F	snap1607__F	C06	74.851	SNP	1614	0	0	0	True	False	False	False	False	False		60.0
snap1607	R	snap1607__R	C06	74.851	SNP	2433	1	0	1	True	True	False	True	False	False	1.0	44.1
snap1296	F	snap1296__F	C06	75.082	SNP	9214	0	0	0	True	False	False	False	False	False		65.9
snap1296	R	snap1296__R	C06	75.082	SNP	6283	2	2	2	True	True	True	True	True	True	0.0	69.9
snap629	F	snap629__F	C06	75.644	SNP	856	0	0	0	True	False	False	False	False	False		34.2
snap629	R	snap629__R	C06	75.644	SNP	494	3	3	3	True	True	True	True	True	True	0.0	56.0
BoSF2081	F	BoSF2081__F	C06	75.846	SSR	10056	1	1	1	True	True	True	True	False	False	0.0	50.1
BoSF2081	R	BoSF2081__R	C06	75.846	SSR	1915	1	1	1	True	True	True	True	False	False	0.0	42.1
snap960	F	snap960__F	C06	76.044	SNP	2409	0	0	0	True	False	False	False	False	False		42.1
snap960	R	snap960__R	C06	76.044	SNP	3084	348	5	205	True	True	True	True	True	True	0.0	60.0
Na12D03	F	Na12D03__F	C06	76.307	SSR	5164	0	0	0	True	False	False	False	False	False		38.2
Na12D03	R	Na12D03__R	C06	76.307	SSR	2577	1	1	1	True	True	True	True	False	False	0.0	40.1
snap658	F	snap658__F	C06	76.715	SNP	1111	0	0	0	True	False	False	False	False	False		44.1
snap658	R	snap658__R	C06	76.715	SNP	1230	1	1	1	True	True	True	True	False	False	0.0	54.0
snap213	F	snap213__F	C06	76.85	SNP	1954	0	0	0	True	False	False	False	False	False		30.2
snap213	R	snap213__R	C06	76.85	SNP	1970	0	0	0	True	False	False	False	False	False		30.2
snap294	F	snap294__F	C06	77.088	SNP	3600	0	0	0	True	False	False	False	False	False		60.0
snap294	R	snap294__R	C06	77.088	SNP	2447	1	1	1	True	True	True	True	False	False	0.0	61.9
snap293	F	snap293__F	C06	77.301	SNP	1652	0	0	0	True	False	False	False	False	False		60.0
snap293	R	snap293__R	C06	77.301	SNP	5569	1	1	1	True	True	True	True	False	False	0.0	71.9
snap1686	F	snap1686__F	C06	77.406	SNP	2702	0	0	0	True	False	False	False	False	False		60.0
snap1686	R	snap1686__R	C06	77.406	SNP	4169	1	1	1	True	True	True	True	False	False	0.0	71.9
snap1222	F	snap1222__F	C06	77.959	SNP	1233	0	0	0	True	False	False	False	False	False		46.1
snap1222	R	snap1222__R	C06	77.959	SNP	1411	2	1	1	True	True	True	True	False	False	0.0	65.9
snap627	F	snap627__F	C06	78.47	SNP	839	0	0	0	True	False	False	False	False	False		38.2
snap627	R	snap627__R	C06	78.47	SNP	2930	1	1	1	True	True	True	True	False	False	0.0	50.1
snap656	F	snap656__F	C06	78.778	SNP	3352	0	0	0	True	False	False	False	False	False		44.1
snap656	R	snap656__R	C06	78.778	SNP	2302	1	1	1	True	True	True	True	False	False	0.0	65.9
snap072	F	snap072__F	C06	79.323	SNP	2582	0	0	0	True	False	False	False	False	False		65.9
snap072	R	snap072__R	C06	79.323	SNP	3781	1	1	1	True	True	True	True	False	False	0.0	48.1
snap007	F	snap007__F	C06	79.74	SNP	1347	0	0	0	True	False	False	False	False	False		50.1
snap007	R	snap007__R	C06	79.74	SNP	1720	1	1	1	True	True	True	True	False	False	0.0	60.0
snap161	F	snap161__F	C06	80.306	SNP	853	0	0	0	True	False	False	False	False	False		54.0
snap161	R	snap161__R	C06	80.306	SNP	2482	3	1	3	True	True	True	True	False	True	0.0	50.1
snap1362	F	snap1362__F	C06	81.114	SNP	803	0	0	0	True	False	False	False	False	False		36.2
snap1362	R	snap1362__R	C06	81.114	SNP	3587	0	0	0	True	False	False	False	False	False		42.1
BoSF2637	F	BoSF2637__F	C06	81.82	SSR	9328	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2637	R	BoSF2637__R	C06	81.82	SSR	1612	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF105	F	BoSF105__F	C06	82.033	SSR	2365	0	0	0	True	False	False	False	False	False		30.2
BoSF105	R	BoSF105__R	C06	82.033	SSR	948	3	0	0	True	True	False	False	False	False	2.0	36.2
BoSF2794	F	BoSF2794__F	C06	82.235	SSR	2548	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2794	R	BoSF2794__R	C06	82.235	SSR	8190	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2054	F	BoSF2054__F	C06	82.378	SSR	5940	5	2	3	True	True	True	True	True	True	0.0	40.1
BoSF2054	R	BoSF2054__R	C06	82.378	SSR	2761	1	1	1	True	True	True	True	False	False	0.0	40.1
BnGMS102	F	BnGMS102__F	C06	83.184	SSR	1945	1	1	1	True	True	True	True	False	False	0.0	40.1
BnGMS102	R	BnGMS102__R	C06	83.184	SSR	2749	0	0	0	True	False	False	False	False	False		30.2
BoSF1615	F	BoSF1615__F	C06	84.025	SSR	4918	0	0	0	True	False	False	False	False	False		32.2
BoSF1615	R	BoSF1615__R	C06	84.025	SSR	2197	19	0	10	True	True	False	True	False	True	1.0	32.2
BoSF943	F	BoSF943__F	C06	85.158	SSR	2434	64	6	56	True	True	True	True	True	True	0.0	40.1
BoSF943	R	BoSF943__R	C06	85.158	SSR	6344	11	3	3	True	True	True	True	True	True	0.0	40.1
snap1606	F	snap1606__F	C06	85.804	SNP	2076	0	0	0	True	False	False	False	False	False		44.1
snap1606	R	snap1606__R	C06	85.804	SNP	2471	63	51	63	True	True	True	True	True	True	0.0	61.9
snap1223	F	snap1223__F	C06	88.501	SNP	693	0	0	0	True	False	False	False	False	False		54.0
snap1223	R	snap1223__R	C06	88.501	SNP	1137	2	0	0	True	True	False	False	False	False	2.0	44.1
snap967	F	snap967__F	C06	89.632	SNP	2503	0	0	0	True	False	False	False	False	False		56.0
snap967	R	snap967__R	C06	89.632	SNP	5507	4221	3022	3770	True	True	True	True	True	True	0.0	63.9
snap1743	F	snap1743__F	C06	90.993	SNP	1604	0	0	0	True	False	False	False	False	False		54.0
snap1743	R	snap1743__R	C06	90.993	SNP	1116	1	1	1	True	True	True	True	False	False	0.0	61.9
snap1015	F	snap1015__F	C06	93.552	SNP	2443	0	0	0	True	False	False	False	False	False		63.9
snap1015	R	snap1015__R	C06	93.552	SNP	13591	7	3	3	True	True	True	True	True	True	0.0	58.0
snap1344	F	snap1344__F	C06	95.169	SNP	4617	0	0	0	True	False	False	False	False	False		56.0
snap1344	R	snap1344__R	C06	95.169	SNP	1361	1	1	1	True	True	True	True	False	False	0.0	65.9
snap1361	F	snap1361__F	C06	100.1	SNP	1584	0	0	0	True	False	False	False	False	False		32.2
snap1361	R	snap1361__R	C06	100.1	SNP	1139	1	1	1	True	True	True	True	False	False	0.0	52.0
snap070	F	snap070__F	C06	101.572	SNP	890	2	0	1	True	True	False	True	False	False	1.0	48.1
snap070	R	snap070__R	C06	101.572	SNP	5388	131	104	129	True	True	True	True	True	True	0.0	46.1
snap1034	F	snap1034__F	C07	0.0	SNP	2946	0	0	0	True	False	False	False	False	False		48.1
snap1034	R	snap1034__R	C07	0.0	SNP	5800	1	1	1	True	True	True	True	False	False	0.0	50.1
snap174	F	snap174__F	C07	7.377	SNP	1617	0	0	0	True	False	False	False	False	False		40.1
snap174	R	snap174__R	C07	7.377	SNP	987	1	1	1	True	True	True	True	False	False	0.0	56.0
BoSF1455	F	BoSF1455__F	C07	11.504	SSR	3647	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1455	R	BoSF1455__R	C07	11.504	SSR	5247	4	3	3	True	True	True	True	True	True	0.0	40.1
BoSF954	F	BoSF954__F	C07	15.434	SSR	26080	4	1	3	True	True	True	True	False	True	0.0	40.1
BoSF954	R	BoSF954__R	C07	15.434	SSR	11703	1	1	1	True	True	True	True	False	False	0.0	48.1
CB10431	F	CB10431__F	C07	16.414	SSR	862	1	0	1	True	True	False	True	False	False	1.0	32.2
CB10431	R	CB10431__R	C07	16.414	SSR	3351	3	2	3	True	True	True	True	True	True	0.0	36.2
BrSF407	F	BrSF407__F	C07	19.054	SSR	5575	1	0	1	True	True	False	True	False	False	1.0	34.2
BrSF407	R	BrSF407__R	C07	19.054	SSR	841	1	0	1	True	True	False	True	False	False	1.0	32.2
BoE432	F	BoE432__F	C07	20.387	SSR	1692	0	0	0	True	False	False	False	False	False		32.2
BoE432	R	BoE432__R	C07	20.387	SSR	1805	1	1	1	True	True	True	True	False	False	0.0	38.2
BrBAC002b	F	BrBAC002b__F	C07	20.808	SSR	1370	1	1	1	True	True	True	True	False	False	0.0	40.1
BrBAC002b	R	BrBAC002b__R	C07	20.808	SSR	5321	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE783	F	BoE783__F	C07	22.271	SSR	8773	7	2	7	True	True	True	True	True	True	0.0	34.2
BoE783	R	BoE783__R	C07	22.271	SSR	9130	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1962	F	BoSF1962__F	C07	23.914	SSR	1457	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1962	R	BoSF1962__R	C07	23.914	SSR	1455	1	1	1	True	True	True	True	False	False	0.0	40.1
BrSF402	F	BrSF402__F	C07	25.585	SSR	1378	1	1	1	True	True	True	True	False	False	0.0	40.1
BrSF402	R	BrSF402__R	C07	25.585	SSR	7833	1	1	1	True	True	True	True	False	False	0.0	40.1
FITO573	F	FITO573__F	C07	26.088	SSR	1739	2	2	2	True	True	True	True	True	True	0.0	42.1
FITO573	R	FITO573__R	C07	26.088	SSR	19223	9	0	1	True	True	False	True	False	False	1.0	36.2
BoE339	F	BoE339__F	C07	27.301	SSR	3597	1	0	1	True	True	False	True	False	False	1.0	40.1
BoE339	R	BoE339__R	C07	27.301	SSR	5627	2	0	1	True	True	False	True	False	False	1.0	40.1
BoSF1197b	F	BoSF1197b__F	C07	29.046	SSR	1253	2	1	2	True	True	True	True	False	True	0.0	40.1
BoSF1197b	R	BoSF1197b__R	C07	29.046	SSR	1590	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2860	F	BoSF2860__F	C07	30.785	SSR	2568	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2860	R	BoSF2860__R	C07	30.785	SSR	1849	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2803	F	BoSF2803__F	C07	31.531	SSR	3617	3	2	2	True	True	True	True	True	True	0.0	40.1
BoSF2803	R	BoSF2803__R	C07	31.531	SSR	6000	8	1	1	True	True	True	True	False	False	0.0	40.1
BoSF399	F	BoSF399__F	C07	32.523	SSR	3270	0	0	0	True	False	False	False	False	False		32.2
BoSF399	R	BoSF399__R	C07	32.523	SSR	6787	1	0	0	True	True	False	False	False	False	2.0	38.2
BoSF1573	F	BoSF1573__F	C07	33.845	SSR	6675	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1573	R	BoSF1573__R	C07	33.845	SSR	8700	3	1	1	True	True	True	True	False	False	0.0	46.1
BrSF586	F	BrSF586__F	C07	36.228	SSR	5575	1	1	1	True	True	True	True	False	False	0.0	40.1
BrSF586	R	BrSF586__R	C07	36.228	SSR	3699	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE225	F	BoE225__F	C07	37.216	SSR	2530	2	1	2	True	True	True	True	False	True	0.0	44.1
BoE225	R	BoE225__R	C07	37.216	SSR	1066	1	1	1	True	True	True	True	False	False	0.0	44.1
BrSF567	F	BrSF567__F	C07	39.068	SSR	3199	4	2	4	True	True	True	True	True	True	0.0	40.1
BrSF567	R	BrSF567__R	C07	39.068	SSR	3302	7	0	1	True	True	False	True	False	False	1.0	32.2
BoSF2115	F	BoSF2115__F	C07	40.734	SSR	5075	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2115	R	BoSF2115__R	C07	40.734	SSR	1590	2	1	1	True	True	True	True	False	False	0.0	40.1
BoE118	F	BoE118__F	C07	42.535	SSR	976	4	1	1	True	True	True	True	False	False	0.0	42.1
BoE118	R	BoE118__R	C07	42.535	SSR	1814	1	1	1	True	True	True	True	False	False	0.0	48.1
BrBAC094	F	BrBAC094__F	C07	45.746	SSR	10998	0	0	0	True	False	False	False	False	False		38.2
BrBAC094	R	BrBAC094__R	C07	45.746	SSR	8377	0	0	0	True	False	False	False	False	False		46.1
BoE592	F	BoE592__F	C07	48.301	SSR	2999	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE592	R	BoE592__R	C07	48.301	SSR	3565	1	1	1	True	True	True	True	False	False	0.0	46.1
BoSF2452	F	BoSF2452__F	C07	48.821	SSR	2190	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2452	R	BoSF2452__R	C07	48.821	SSR	4734	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2033	F	BoSF2033__F	C07	49.226	SSR	627	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2033	R	BoSF2033__R	C07	49.226	SSR	10171	1	1	1	True	True	True	True	False	False	0.0	48.1
BoSF2078	F	BoSF2078__F	C07	49.997	SSR	4917	0	0	0	True	False	False	False	False	False		32.2
BoSF2078	R	BoSF2078__R	C07	49.997	SSR	6222	0	0	0	True	False	False	False	False	False		38.2
BoSF2324	F	BoSF2324__F	C07	50.34	SSR	1797	4	1	2	True	True	True	True	False	True	0.0	40.1
BoSF2324	R	BoSF2324__R	C07	50.34	SSR	8543	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2565	F	BoSF2565__F	C07	51.552	SSR	4224	1	0	0	True	True	False	False	False	False	2.0	36.2
BoSF2565	R	BoSF2565__R	C07	51.552	SSR	3050	1	0	1	True	True	False	True	False	False	1.0	32.2
BoE208	F	BoE208__F	C07	53.179	SSR	1922	1	1	1	True	True	True	True	False	False	0.0	44.1
BoE208	R	BoE208__R	C07	53.179	SSR	5360	1	1	1	True	True	True	True	False	False	0.0	48.1
snap728	F	snap728__F	C07	54.6	SNP	1882	0	0	0	True	False	False	False	False	False		42.1
snap728	R	snap728__R	C07	54.6	SNP	1304	1	1	1	True	True	True	True	False	False	0.0	65.9
BnGMS598	F	BnGMS598__F	C07	55.576	SSR	1845	1	1	1	True	True	True	True	False	False	0.0	40.1
BnGMS598	R	BnGMS598__R	C07	55.576	SSR	15602	17	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2016	F	BoSF2016__F	C07	57.979	SSR	3275	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2016	R	BoSF2016__R	C07	57.979	SSR	1182	2	1	2	True	True	True	True	False	True	0.0	40.1
snap854	F	snap854__F	C07	60.217	SNP	5237	0	0	0	True	False	False	False	False	False		65.9
snap854	R	snap854__R	C07	60.217	SNP	1717	1	1	1	True	True	True	True	False	False	0.0	52.0
snap1654	F	snap1654__F	C07	61.423	SNP	6740	0	0	0	True	False	False	False	False	False		65.9
snap1654	R	snap1654__R	C07	61.423	SNP	4303	1	1	1	True	True	True	True	False	False	0.0	71.9
snap1653	F	snap1653__F	C07	62.253	SNP	1615	0	0	0	True	False	False	False	False	False		40.1
snap1653	R	snap1653__R	C07	62.253	SNP	1340	1	1	1	True	True	True	True	False	False	0.0	60.0
BoSF355	F	BoSF355__F	C07	63.166	SSR	4238	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF355	R	BoSF355__R	C07	63.166	SSR	4591	1	1	1	True	True	True	True	False	False	0.0	40.1
snap1200	F	snap1200__F	C07	64.49	SNP	3474	0	0	0	True	False	False	False	False	False		56.0
snap1200	R	snap1200__R	C07	64.49	SNP	1001	0	0	0	True	False	False	False	False	False		54.0
snap521	F	snap521__F	C07	65.643	SNP	1497	0	0	0	True	False	False	False	False	False		46.1
snap521	R	snap521__R	C07	65.643	SNP	2141	1	1	1	True	True	True	True	False	False	0.0	61.9
BoSF1395	F	BoSF1395__F	C07	67.078	SSR	1622	4	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1395	R	BoSF1395__R	C07	67.078	SSR	7329	2	1	2	True	True	True	True	False	True	0.0	40.1
snap356	F	snap356__F	C07	68.996	SNP	2005	0	0	0	True	False	False	False	False	False		46.1
snap356	R	snap356__R	C07	68.996	SNP	1837	1	1	1	True	True	True	True	False	False	0.0	48.1
snap578	F	snap578__F	C07	69.712	SNP	1462	0	0	0	True	False	False	False	False	False		40.1
